link
https://en.wikipedia.org/w/index.php?title=Sjoerdje_Faber&action=edit&redlink=1
https://en.wikipedia.org/w/index.php?title=Bill_Foster_(performer)&action=edit&redlink=1
https://en.wikipedia.org/w/index.php?title=Demetreus_Nix&action=edit&redlink=1
https://en.wikipedia.org/w/index.php?title=Sietske_Pasveer&action=edit&redlink=1
https://en.wikipedia.org/w/index.php?title=Gilbert_Wheeler_Beebe&action=edit&redlink=1
https://en.wikipedia.org/w/index.php?title=Charles_A._Marvin&action=edit&redlink=1
https://en.wikipedia.org/w/index.php?title=Ray_Kuhlman&action=edit&redlink=1
https://en.wikipedia.org/wiki/List_of_American_supercentenarians#Charlotte_Benkner
https://en.wikipedia.org/wiki/List_of_American_supercentenarians#Grace_Thaxton
https://en.wikipedia.org/wiki/Keith_Alexander_(guitarist)
https://en.wikipedia.org/wiki/Ole_Christian_Bach
https://en.wikipedia.org/wiki/Joe_Vialls
https://en.wikipedia.org/wiki/Hastings_Keith
https://en.wikipedia.org/wiki/Bryn_Allen
https://en.wikipedia.org/wiki/Lord_Alfred_Hayes
https://en.wikipedia.org/wiki/Eugene_Record
https://en.wikipedia.org/wiki/Hinako_Sugiura
https://en.wikipedia.org/wiki/Joseph_Dessertine
https://en.wikipedia.org/wiki/Pavel_Dost%C3%A1l
https://en.wikipedia.org/wiki/Paul_Britten_Austin
https://en.wikipedia.org/wiki/Alf_Joint
https://en.wikipedia.org/wiki/Shelley_Appleton
https://en.wikipedia.org/wiki/Al_Held
https://en.wikipedia.org/wiki/Dom_Um_Rom%C3%A3o
https://en.wikipedia.org/wiki/Bergur_Sigurbj%C3%B6rnsson
https://en.wikipedia.org/wiki/Donald_Brooks
https://en.wikipedia.org/wiki/Betty_Ridley
https://en.wikipedia.org/wiki/Loulie_Jean_Norman
https://en.wikipedia.org/wiki/Luis_Barbero
https://en.wikipedia.org/wiki/Charles_Alden_Black
https://en.wikipedia.org/wiki/Little_Milton
https://en.wikipedia.org/wiki/Ilse_Werner
https://en.wikipedia.org/wiki/Judith_Rossner
https://en.wikipedia.org/wiki/Nikolay_Serebryakov
https://en.wikipedia.org/wiki/Justus_A._Akinsanya
https://en.wikipedia.org/wiki/Ted_Radcliffe
https://en.wikipedia.org/wiki/George_Carpenter_(fencer)
https://en.wikipedia.org/wiki/Miguel_Arraes
https://en.wikipedia.org/wiki/James_Dougherty_(police_officer)
https://en.wikipedia.org/wiki/John_N._Bahcall
https://en.wikipedia.org/wiki/Hank_Anderson
https://en.wikipedia.org/wiki/Raja_Inal_Siregar
https://en.wikipedia.org/wiki/Hasan_Abidi
https://en.wikipedia.org/wiki/William_John_Kennedy
https://en.wikipedia.org/wiki/Boris_Bittker
https://en.wikipedia.org/wiki/Oswald_Hoffmann
https://en.wikipedia.org/wiki/Donald_Horne
https://en.wikipedia.org/wiki/Hermann_Bondi
https://en.wikipedia.org/wiki/Ken_Burgess
https://en.wikipedia.org/wiki/Clarence_%22Gatemouth%22_Brown
https://en.wikipedia.org/wiki/Messias_Jos%C3%A9_Baptista
https://en.wikipedia.org/wiki/Joseph_Smitherman
https://en.wikipedia.org/wiki/Serge_Lang
https://en.wikipedia.org/wiki/Jud_Hurd
https://en.wikipedia.org/wiki/Charles_Nicholas_Hales
https://en.wikipedia.org/wiki/Jeronimas_Ka%C4%8Dinskas
https://en.wikipedia.org/wiki/Arkadiusz_Go%C5%82a%C5%9B
https://en.wikipedia.org/wiki/Yegor_Yakovlev
https://en.wikipedia.org/wiki/Roz_Young
https://en.wikipedia.org/wiki/Franzi_Groszmann
https://en.wikipedia.org/wiki/Preben_Philipsen
https://en.wikipedia.org/wiki/Albert_Tocco
https://en.wikipedia.org/wiki/Molly_Yard
https://en.wikipedia.org/wiki/Leavander_Johnson
"https://en.wikipedia.org/wiki/John_Knatchbull,_7th_Baron_Brabourne"
https://en.wikipedia.org/wiki/Betty_Curnow
https://en.wikipedia.org/wiki/Barry_Ramachandra_Rao
https://en.wikipedia.org/wiki/George_Archer
https://en.wikipedia.org/wiki/Abdullah_Abu_Azzam_al-Iraqi
https://en.wikipedia.org/wiki/Lionel_Kochan
https://en.wikipedia.org/wiki/Heidi_Gen%C3%A9e
https://en.wikipedia.org/wiki/Peter_Hubbard-Miles
https://en.wikipedia.org/wiki/Renzo_Nostini
https://en.wikipedia.org/wiki/Bud_Black_(right-handed_pitcher)
https://en.wikipedia.org/wiki/Bert_Eriksson
https://en.wikipedia.org/wiki/Ronnie_Barker
https://en.wikipedia.org/wiki/John_Falloon
https://en.wikipedia.org/wiki/Jim_Gray_(UDA_member)
https://en.wikipedia.org/wiki/Stanley_K._Hathaway
https://en.wikipedia.org/wiki/Maura_Murphy
https://en.wikipedia.org/wiki/Charles_Rocket
https://en.wikipedia.org/wiki/Harry_Pitt
https://en.wikipedia.org/wiki/Tom_Cheek
https://en.wikipedia.org/wiki/Attil%C3%A2_%C4%B0lhan
https://en.wikipedia.org/wiki/Carla_Emery
https://en.wikipedia.org/wiki/Jan_Holden
https://en.wikipedia.org/wiki/Robert_Sidney_Foster
https://en.wikipedia.org/wiki/Aloysius_John_Wycis%C5%82o
https://en.wikipedia.org/wiki/Bill_King
https://en.wikipedia.org/wiki/Hal_Lebovitz
https://en.wikipedia.org/wiki/Ormond_McGill
https://en.wikipedia.org/wiki/Jean-Michel_Folon
https://en.wikipedia.org/wiki/Andr%C3%A9_van_der_Louw
https://en.wikipedia.org/wiki/Eva_%C5%A0vankmajerov%C3%A1
https://en.wikipedia.org/wiki/Karin_Adelmund
https://en.wikipedia.org/wiki/Nigel_Mobbs
https://en.wikipedia.org/wiki/George_T._Alexander
https://en.wikipedia.org/wiki/Franky_Gee
https://en.wikipedia.org/wiki/Harry_Dalton
https://en.wikipedia.org/wiki/Simon_Hobart
https://en.wikipedia.org/wiki/Howie_Carl
https://en.wikipedia.org/wiki/Jos%C3%A9_Azcona_del_Hoyo
https://en.wikipedia.org/wiki/Willie_Williams_(murderer)
https://en.wikipedia.org/wiki/Leslie_Clifford_Bateman
https://en.wikipedia.org/wiki/Michael_Kilian
https://en.wikipedia.org/wiki/Keith_Parkinson
https://en.wikipedia.org/wiki/Jozef_Bomba
https://en.wikipedia.org/wiki/Kurt_Jarasinski
https://en.wikipedia.org/wiki/Jun_Papa
"https://en.wikipedia.org/wiki/Tony_Jackson_(basketball,_born_1942)"
https://en.wikipedia.org/wiki/Tahsin_%C3%96zg%C3%BC%C3%A7
https://en.wikipedia.org/wiki/Fernando_Alegr%C3%ADa
https://en.wikipedia.org/wiki/Richard_Greenwell
https://en.wikipedia.org/wiki/Jean_Carson
https://en.wikipedia.org/wiki/Ferruccio_Valcareggi
https://en.wikipedia.org/wiki/Kent_Andersson_(playwright)
https://en.wikipedia.org/wiki/Serge_Karlow
https://en.wikipedia.org/wiki/Brian_Steckel
https://en.wikipedia.org/wiki/Hastings_Arthur_Wise
https://en.wikipedia.org/wiki/Hugh_Alexander_Dunn
https://en.wikipedia.org/wiki/Anthony_Sawoniuk
https://en.wikipedia.org/wiki/Vicente_Carattini
https://en.wikipedia.org/wiki/Nobuhiko_Hasegawa
https://en.wikipedia.org/wiki/Robert_Woof_(scholar)
https://en.wikipedia.org/wiki/Charlie_Smith_(Romani_poet)
https://en.wikipedia.org/wiki/Adel_al-Zubeidi
https://en.wikipedia.org/wiki/Azahari_Husin
https://en.wikipedia.org/wiki/Fernando_Bujones
https://en.wikipedia.org/wiki/Jonathan_James-Moore
https://en.wikipedia.org/wiki/Alfred_Anderson_(veteran)
https://en.wikipedia.org/wiki/Albert_H._Bosch
https://en.wikipedia.org/wiki/Mary_Ann_Aspinwall_Owens
https://en.wikipedia.org/wiki/David_Ashton_(botanist)
https://en.wikipedia.org/wiki/Joseph_J._Thorndike
https://en.wikipedia.org/wiki/John_Vlissides
https://en.wikipedia.org/wiki/Polina_Gelman
https://en.wikipedia.org/wiki/Colin_Brinded
https://en.wikipedia.org/wiki/Franz_Sch%C3%B6nhuber
https://en.wikipedia.org/wiki/Hermann_Buchner_(pilot)
https://en.wikipedia.org/wiki/Michael_Evans_(photographer)
https://en.wikipedia.org/wiki/Leonard_Lewis
https://en.wikipedia.org/wiki/Peter_Menegazzo
https://en.wikipedia.org/wiki/Peter_Aschwanden
https://en.wikipedia.org/wiki/K%C3%A5re_Kristiansen
https://en.wikipedia.org/wiki/Atsuko_Tanaka_(artist)
https://en.wikipedia.org/wiki/Percy_Brandt
https://en.wikipedia.org/wiki/Gerald_Smedley_Andrews
https://en.wikipedia.org/wiki/Gerard_Bruggink
https://en.wikipedia.org/wiki/Edward_L._Masry
https://en.wikipedia.org/wiki/Frits_Philips
https://en.wikipedia.org/wiki/Hanns_Dieter_H%C3%BCsch
https://en.wikipedia.org/wiki/Shooting_of_Rigoberto_Alpizar
https://en.wikipedia.org/wiki/Homer_Mensch
https://en.wikipedia.org/wiki/Eunice_Norton
https://en.wikipedia.org/wiki/Walt_Cudzik
https://en.wikipedia.org/wiki/Richard_Sandbrook
https://en.wikipedia.org/wiki/Hayim_Tadmor
https://en.wikipedia.org/wiki/Eric_D%27Arcy
https://en.wikipedia.org/wiki/Dick_Nolan_(musician)
https://en.wikipedia.org/wiki/Rokuro_Ishikawa
https://en.wikipedia.org/wiki/John_B._Nixon
https://en.wikipedia.org/wiki/James_Ingo_Freed
https://en.wikipedia.org/wiki/Heinrich_Gross
https://en.wikipedia.org/wiki/Akira_Ohgi
https://en.wikipedia.org/wiki/T._Cooper_Evans
https://en.wikipedia.org/wiki/Truman_Gibson
https://en.wikipedia.org/wiki/Harold_Hallman
https://en.wikipedia.org/wiki/Wang_Daohan
https://en.wikipedia.org/wiki/Felice_Andreasi
https://en.wikipedia.org/wiki/Derek_Bailey_(guitarist)
https://en.wikipedia.org/wiki/Birgit_Nilsson
https://en.wikipedia.org/wiki/Clint_Sampson
https://en.wikipedia.org/wiki/Mikul%C3%A1%C5%A1_Athanasov
https://en.wikipedia.org/wiki/Kerry_Packer
https://en.wikipedia.org/wiki/Erich_Topp
https://en.wikipedia.org/wiki/Xavier_Connor
https://en.wikipedia.org/wiki/Bruce_Carver
https://en.wikipedia.org/wiki/Dragan_Luki%C4%87
https://en.wikipedia.org/wiki/Charles_O._Porter
https://en.wikipedia.org/wiki/Frank_Butler_(British_sportswriter)
https://en.wikipedia.org/wiki/Klemens_Mielczarek
https://en.wikipedia.org/wiki/Urbano_Lazzaro
https://en.wikipedia.org/wiki/Mark_Roberts_(actor)
"https://en.wikipedia.org/wiki/Hugh_Thompson,_Jr."
https://en.wikipedia.org/wiki/Stanley_Roger_Tupper
https://en.wikipedia.org/wiki/Elliot_Forbes
https://en.wikipedia.org/wiki/John_Sinibaldi
https://en.wikipedia.org/wiki/Shaikh_Faisal_bin_Hamad_Al_Khalifa
https://en.wikipedia.org/wiki/Richard_Dalitz
https://en.wikipedia.org/wiki/Jim_Gary
https://en.wikipedia.org/wiki/Shelley_Winters
https://en.wikipedia.org/wiki/Glyn_Berry
https://en.wikipedia.org/wiki/Gregory_Kimble
https://en.wikipedia.org/wiki/Clarence_Ray_Allen
https://en.wikipedia.org/wiki/Giles_Worsley
https://en.wikipedia.org/wiki/Jan_Twardowski
